people_ID,Infect_Prob
5753,52.535452608234465
5118,52.83527995434777
18055,63.23330753207558
18151,60.58127449404797
5572,52.696773047586674
18502,51.474689101815066
18178,52.3549807083683
6276,52.53927067829446
5226,66.31992869989666
18411,52.86448685918589
6134,51.361972797961165
5177,52.442858129266476
18031,52.33792434720376
17853,51.49269459159031
6171,52.28344991964454
5725,61.504305607508606
6282,52.70075468386202
18762,51.56678362928753
17909,52.75843001686673
18357,51.48368120140052
5981,51.43430710579705
5862,52.64893897380642
18461,51.50638610161602
5275,52.567942649276944
6084,52.868679536791
18403,51.917838769999314
17856,52.509514567838714
17723,52.716046020744194
6103,52.459111588047534
17897,51.3636690876623
6042,52.73970371232259
6219,64.2070245746825
5697,64.49289254026301
18636,62.929811018873195
5343,50.58919919153109
5994,52.573672345870946
5956,60.4752499137771
5666,52.86493048602167
18791,52.835386679361115
5686,52.666055292046345
6027,52.66369210865804
5751,52.72120608540458
18812,63.68981462317011
18688,51.97631817817034
18441,60.07211438280819
5508,51.34822372597831
5889,52.57200830599189
5843,52.48322075237688
5459,52.75107632160365
18141,51.420327160106545
18757,59.71309418292671
6313,52.87538805085132
6032,61.99761928224712
18475,52.7553146595244
17702,52.79812444097561
5815,51.748333482001094
18816,52.81128133290917
18589,52.53074283204566
17738,52.659119032881826
18553,52.41720616286867
5538,51.41885362445769
18472,52.77479214638286
5453,52.03840301776828
18026,51.3675185752844
18409,52.73157178055526
5444,51.393363770550565
17965,51.49183222896197
18541,51.35235070090609
5371,52.77362722877547
6051,50.77067444226973
18882,51.78996590281386
5108,51.41213078663413
6005,63.39406681210726
5380,52.649910733363754
6151,51.475681353066385
18195,52.457677294878906
17695,51.42257784815565
5101,52.764465679321034
5255,52.65748831869359
5579,51.57821939157176
18509,51.295455337485826
5257,52.65999576809177
6310,64.17685835015261
5431,52.74030467324094
17703,51.358873612366644
18316,52.784768550384335
5174,51.70069415842515
18337,51.38093301705546
18515,52.53249104971446
17993,59.17834787535952
6232,52.7633873377603
5339,51.45829649300462
5972,51.728521660873824
6097,50.73041022459056
5130,51.63407727854979
5934,52.41116757313237
17646,60.71587375932298
5803,51.28386030426822
18134,65.36824605262044
18301,52.48225511558192
18071,51.60586385167603
5973,51.36039793277689
17972,61.40664417506342
6212,63.923572499096224
17886,52.870159180161316
18584,52.642028221850744
18027,52.740292016372784
5093,52.7270989514283
5817,52.350606170658644
5519,51.383308914824674
18127,51.378378900960016
6144,52.54760165014627
5430,52.740598895820526
6179,51.42699608271637
5921,51.39931380906754
5788,51.43838646893027
17960,52.84572601317306
5682,52.73041872425268
5713,51.54258469899706
18735,50.74554885806015
18693,52.33625222120818
6256,51.51499925252284
18064,51.343210455745066
18302,52.20252732878605
5620,51.36499790663161
18010,52.72171609984479
18647,51.22495726227151
5749,51.478693141166296
18286,51.23937021144713
5381,51.414093619928266
6012,50.584872305504256
18043,51.11145630336747
18845,51.59907727082386
17736,51.409252598545564
17919,51.45795502302735
5297,52.313305214219625
17651,51.5363887775352
5109,52.65726903297515
5756,51.33019357316268
17628,50.8673480661843
6237,52.64926855765949
18407,51.74364109112236
5157,52.43898237424335
17902,51.51762465054696
18650,51.420097261694345
5589,52.62185641785071
6010,51.43267824039978
18792,51.32453409444037
17932,51.36265588793618
18568,51.39616739650188
17684,52.3446102184987
5573,51.62518630609132
17685,51.352449276766954
5948,60.8394468676168
5469,51.38126815817361
18736,60.75778624900545
17664,50.92616223911318
6319,59.0370698301717
5421,51.492425140414475
18648,52.55741451672036
18369,62.29605724266225
6065,52.58278545919273
18486,52.70026871526006
5259,51.35163744522577
18524,66.03352156360708
17774,51.28049737023869
5955,51.413368342282446
17701,51.362350931253694
6312,51.44599542117141
18094,52.563415280898234
17647,51.369801154199855
5515,62.593639624353585
18087,51.395326993645774
18278,51.30661931259346
18868,50.83226849589179
18764,51.30566910066655
5478,51.21726706683437
6091,52.55985391128687
18358,51.30539344748325
18570,63.84654325097436
17994,51.14087684240925
17931,51.31896629381659
18476,51.09303922554358
6314,50.55671770052556
5727,62.393942783808875
5879,61.486477263926766
6240,51.175171297484454
17663,51.41570261047213
18457,63.90753618153271
18562,51.32210169237681
17908,61.46240608596667
18183,51.36955099485016
5203,51.53115526193223
18658,51.97249241061862
18745,52.67439107449705
17889,51.29509025427674
5185,63.94004671758315
6161,51.36122624953537
5833,51.35336143303468
5348,52.67743626141986
6261,52.642499410084085
5841,51.534613567384966
5503,51.32590273116787
5187,52.353862737179305
18789,51.46951339428344
5674,51.41098099122761
18768,51.36039273951118
18430,52.395479036724346
5931,51.31589553109683
18787,60.80459679180433
5284,52.22679337123511
18544,51.335785920499255
18726,51.418128215719065
17907,51.28609768794658
17850,51.61788117484205
18073,50.70043007458582
5631,51.33083654241993
6190,51.39022326316676
5482,51.94341932715231
18865,51.436161214999224
18700,51.611338613855885
6234,58.549235315287845
5689,51.3923321823221
18585,52.598940574348696
17674,51.681396520373454
17875,67.02119154783396
5997,51.3325125740679
5405,51.37583722876346
18201,62.28933884479277
18575,51.3023248708495
5196,51.169698505213255
17709,51.46605745989961
5687,52.08557904933407
6284,63.35805701143091
6140,51.286709301005004
18352,51.15911024315805
17718,52.40666396544377
6247,51.270609291586105
18578,50.735122171675634
18135,51.22409558300199
6052,59.517497921607216
5132,51.32199503918591
5846,51.36775958407995
5138,63.36928454440954
5149,50.73309944757513
6321,51.275369798895674
18115,51.338418882156894
5688,51.19502479114686
5748,51.49201614549076
17793,51.174086383060995
5855,51.25341746033438
6305,50.84492151951408
18085,51.27524099880611
5404,65.91205685666688
5870,52.69554038453256
18866,51.308782709422424
5957,50.72484248353289
18138,51.26659475643851
6246,51.154835068222646
18643,51.508326232709265
6210,59.64795741167268
17843,51.39185650472642
18260,51.891111829041435
5667,63.784826203461776
18661,51.25538907426607
18319,51.88859355631395
5762,51.23400311030198
17727,51.339302408927104
18853,51.40576748054856
6251,51.929484792415444
18710,51.4299332558182
18809,61.79040838811418
6067,51.231199904405834
6138,51.42418465024819
5374,51.37050045720994
18408,64.14724213579582
5331,51.29663265371141
5194,51.19577117570865
18692,51.29566197687269
18668,50.73955990190095
5296,50.68957597241217
5546,51.49628869513143
5442,51.19426543930189
5699,51.361342633391175
18255,59.34139085618012
5744,51.233111881400866
18169,61.58996327851118
18343,50.80865177474369
17626,51.14234102062502
17878,64.04123647824349
5474,51.13612799617333
18653,61.95138049402494
5137,51.295137797808565
5602,47.21004590087411
5907,46.50451114870082
5779,45.833165257912896
18180,45.52927074897855
18188,45.25376100815491
18207,64.31310239003933
5379,64.97492368640074
18106,49.32096946404465
5783,49.19492834560858
17890,49.15534975210264
5866,49.43405116085466
18012,49.666752606452405
17711,49.29286535317592
6133,49.34565217715941
6071,49.77074283732204
5857,49.49150744915768
18462,48.93138236000606
5116,64.38105878357256
6136,50.482267940632816
17704,62.4089736488539
5662,49.91497700273481
17690,51.0839715916498
6131,63.314328654726815
18288,49.77063002151093
18203,49.921809801462935
18110,64.36130180430115
17743,49.6770381639759
5207,50.101338718476605
5298,66.82409534306686
5328,50.11806999276595
18238,59.60048637730074
5426,60.07583597371166
6298,49.35683219037748
6106,49.04825689379805
5282,48.82107629469309
6178,66.24141398132043
18227,50.090331077977794
17631,50.00180417695549
5598,49.37694720117735
17820,49.31448768426915
18312,49.33074150864733
18716,49.317182464946995
18529,49.673971987319334
17925,49.58589584991967
18314,48.83588574912159
5859,50.11858225558236
6283,49.97166694755499
5562,49.93075451434259
5722,49.797333539659114
18059,49.419134669426136
5770,49.421539869497536
18181,64.18823280452511
17649,49.887468063322906
5828,49.28122368912521
5778,48.67537549024915
17772,50.144492402799806
18732,49.63344833714807
6073,49.35663146447879
18687,50.17285175879655
5395,49.76404447734152
6058,49.3114794241317
18579,52.60654658988774
18846,50.61663014197488
5265,49.73201393686055
17862,50.39134969816073
5237,61.42010643602586
17976,49.35714589283761
18267,62.79969988980144
6048,51.00753900915597
18237,50.69201963102071
18077,50.12840564166849
18299,50.59722170819024
5166,50.279157920879555
5824,50.44281740760947
5216,50.4429294964463
18788,50.11820950194553
6231,50.35651864135749
5178,50.27252431797004
18208,50.600701417253894
18376,50.473151189587135
5350,65.47467929828309
5903,50.10090099373491
18061,50.183084330385476
18821,49.70488985541429
18374,52.62643333868673
5392,50.48041032271236
17958,50.429480334513144
6315,50.38292977456663
5349,50.63408945118104
5227,50.26858386230432
5280,60.50801893191852
6303,60.75808107726816
6023,50.134293338430865
5581,50.349778186230566
18202,61.18905938943662
5970,50.3304043970436
18504,50.085721376918684
18047,50.05387312946468
5532,61.50506588354607
18588,50.21716010620593
6098,50.74477848883807
6189,52.58045911469017
17632,49.67523242013261
5359,50.38827657588561
18500,50.354239868839166
6293,49.73846414385057
5205,61.48863771156921
17915,50.25696495560992
17987,50.12741849603347
5517,50.014650124383685
5501,64.45020479928388
5764,50.36482365463088
18211,60.99220869127416
18487,65.62784043981516
17863,50.16809738711651
5191,50.046234525112155
6111,50.161742506409226
5769,54.06442957711296
18605,58.591341928748896
18038,49.92981652841606
5930,50.26656791806288
18072,50.05986099713096
6102,66.92420585545636
18020,50.217381415359185
17665,50.19831780386604
17668,50.01940155061001
18705,49.95599123891099
17968,65.43180378671022
18212,50.27879087594109
5968,50.0520269200025
17938,50.10357288628443
6277,50.00435583435891
18536,50.418665233399665
18613,66.00526689881498
5766,50.20136001996044
18474,50.22278376829008
18297,60.19833071364486
18753,50.15916083395453
18701,63.42442262943467
5835,50.141425378664984
18142,50.242556389662894
18838,49.97810898904019
17719,59.61132070476194
5890,50.34798759931544
5560,61.20294326857204
17658,50.0863924884144
18582,50.08799093002824
18300,50.05832498496707
18679,61.38310301126196
18365,50.302952592081056
18901,63.38087661763995
18414,50.27118357509958
18889,49.722617500354716
18257,50.15484187461039
18884,50.25633594212239
18873,50.0763603588878
5369,49.6505521547988
18698,50.177049055229354
5746,62.2069662975817
17844,61.56531193059992
18893,51.929131970403844
17867,50.01905033745614
17899,49.684336294697054
18546,49.784390730672584
18325,50.192069702250684
6220,49.66053039209258
18625,49.853205536643586
18053,50.24908382287832
5607,65.04282568798335
5989,50.01194896651545
17712,50.48770429345479
18799,49.63881353894839
5483,50.41191807907712
6157,50.133054352720265
5715,50.052127777813695
17814,58.047981227745666
17754,50.147905504982724
5375,50.019846235700754
17627,68.89927047076449
17654,62.75244215656482
5923,50.22629167767258
18348,49.718010576064614
18657,50.11523047935244
5262,50.28949123096416
18491,49.93704138644364
5851,69.45171618702257
17956,50.179935707844024
6270,50.20633176879961
5932,50.00746483892627
18323,49.83259610387719
5290,61.126320797055115
5434,50.15678129989183
17782,50.36532374830062
5836,49.80130624314496
5729,49.739527329899715
17780,49.99036379016938
17757,50.03345742876838
5197,49.99884466415026
18498,50.06151737948419
18832,60.78957055743442
18023,49.956619214633065
5435,50.05512478784918
18852,50.0403860340251
18254,49.98991408561245
18024,50.10828042047643
6194,49.75044312329619
18007,63.23675023944212
5473,63.957393450435504
5550,49.82347697533076
18451,68.8438556637969
6081,50.21250190395503
5506,49.588630910501024
18098,49.98169234380934
17952,49.931964707406365
5844,49.94301359170734
5692,50.09826715514673
5499,49.890117730834106
5145,50.15628233560814
18499,49.6953315869667
5084,50.08902852530846
6169,59.77095392538034
18758,50.03079435472943
18419,50.05068550007844
5838,49.6480049684369
5847,50.13801627459863
18869,49.74135469578273
5346,50.3321778886752
18885,50.06422587109601
5183,50.215922265736104
5818,50.211403775128794
5648,50.09996343921614
18390,61.9026006100512
18537,49.9641248610167
17954,49.71184788156125
17786,49.86998353696836
17636,50.03952025612427
17660,49.939933067372564
18221,49.59025735207642
5869,49.98980038636527
5656,49.442403453400416
5684,49.9901004462783
5141,49.465093737340254
6168,50.17197263214352
18908,50.19760659967419
5531,50.00979962909507
5680,62.75183216113631
5960,49.7611390967646
18065,49.71219888585871
18429,49.61705977765486
18793,49.902692252248286
5457,49.947646290697946
18356,49.99542641383317
17766,58.2046771255154
6066,50.01938435086213
18841,57.065569503734764
5549,65.49538036552882
5398,49.3184128971691
17904,50.088083709252615
18322,63.18647923145488
5119,50.10099535146445
5705,61.35048606089361
5977,49.860788104744536
18125,50.230476786507964
18080,50.15628946698769
5946,52.110300173287456
18677,49.96355587944088
6046,65.01804841630221
18317,49.77929709918539
5892,49.98264066878489
5300,49.83510484721221
5291,49.77991753561508
5819,49.00394576985029
18444,50.04118356681264
5294,60.064792184354346
6055,50.337800323384144
6064,49.946073589341175
18667,49.68082219108799
5541,50.11625749386918
5991,49.268092119133776
6244,65.99325771841897
5837,68.06809818123386
5827,49.980538543149386
18697,49.79666009908443
18146,59.56887580060502
5920,49.37906150667118
18111,50.09070034359224
17933,62.32200604368868
18607,49.72451362742873
18248,49.65266079732294
5831,49.27188924408945
5184,49.63374216111708
17934,49.32456433326355
17746,50.02473233725508
6202,50.185072387721064
5199,49.39002114191213
5884,49.431133923384
17728,49.94535336022661
5657,49.4880410238524
5144,49.63571753327742
6217,57.58723867468573
17677,49.653521076147044
6026,49.307911865283884
6233,49.72851769347332
5446,65.38402816046718
5962,49.74343345297551
18423,49.78052053368066
17715,60.72258227880211
17841,50.01050216111634
5800,49.90122449849189
6187,49.77748607515785
5361,62.865224927951296
5384,64.57251462466208
18797,49.682651174717925
18287,49.26811110812127
5558,50.45268789781732
18790,49.27226338278485
5771,49.8742246826274
5209,65.68298204191751
6243,49.85567047793781
18747,49.2644049709266
18587,63.60612807011335
5086,50.12538214224538
5443,49.742386750937996
5148,49.74038976212743
18649,49.623412810460614
6278,52.29077449915447
18204,49.70794112982831
5422,63.738866634890584
5467,50.07966020997627
17923,64.11454185686367
18320,62.60137693917986
5094,49.767081395177264
6088,50.0079293419094
5429,50.07375460870718
5529,49.73802029721194
18218,49.8492357250207
5679,49.495987434490374
17913,49.48177611217634
18576,49.67499922575147
18724,49.60541487286164
6238,50.04370862509472
18637,49.61615332721073
18748,49.954716252556274
5252,61.70548988998344
18075,49.243339085483576
18222,49.60836754593917
5273,49.747609626545646
5886,49.731065322908115
6033,49.44745156497181
18291,49.57136689376771
5616,58.526698503259475
18166,49.854036373178
17692,49.748529379500845
5219,50.206895365369874
5988,49.17869753289305
5504,49.64101630869749
18129,49.9706386147542
18440,59.18189939280237
18488,50.10154500820527
18131,49.971465424550786
18849,49.941055699628855
18162,49.98601349117717
18829,64.1318395869592
5156,49.37901040047661
18013,49.74950045695689
18804,49.382618033709186
17708,49.23183376683213
17795,50.08600488026579
5811,49.71852690051795
17936,49.31680183518896
5221,50.1016718600079
5845,48.78420807973274
18490,49.78106300541586
5126,49.83898772565612
18367,49.6396288985982
5767,64.5476484581261
5438,49.78981866144296
18746,49.470693296669495
18883,49.99253876821819
17822,49.55151339789152
5535,50.2713902947505
5447,49.0420051135792
5804,49.98405500593413
18729,49.36662629533496
18032,63.195934629502425
5570,49.66816468040731
18837,49.332464923868635
18690,49.58262034666551
5245,48.66246615289742
6123,49.42295352883147
17916,49.730246705005726
18859,49.65929354188333
18232,49.40903456338894
5954,49.21805827989093
5308,49.76810016829547
18458,49.628279187534034
5813,49.899660644614606
5914,49.680800758833755
18561,49.9905647774898
18114,64.81317774595979
5590,49.949018701944574
17848,50.41567125682681
5309,49.21309917156058
5110,61.51406043051071
6192,49.74682022561688
5079,49.782173705561206
5640,49.39004270712897
18067,49.27723879401579
5695,49.394439389852415
18620,49.32733526879177
18215,60.06978980247268
5626,48.998131655845654
17720,49.30099280999047
18548,49.943205171701806
6280,64.4608862353753
18449,49.05520713411557
18450,49.8766473972345
18005,49.42241207124634
18831,48.83883935168063
18683,49.5392598650324
17764,49.20223611345612
5439,49.84136053946283
6322,49.76549951438493
18280,49.21772174340723
6172,49.30631189254349
18466,65.36449746996244
18359,49.775813237401486
18002,49.871222064886446
18334,65.5961623527044
6110,49.16442786053916
5486,49.539023189962656
5251,66.20198615038825
5919,49.734541669450664
6215,49.365184427538246
5812,65.59755341858937
18156,49.963169176231155
17650,49.58922033776703
18415,49.494893788878564
18160,49.99094261200492
5928,49.88598678704324
6056,61.746812035128436
18025,49.81150066028757
6054,49.74912588240744
17681,49.55582072265734
17776,49.6720429848165
18133,49.72842365169248
18708,49.72392817701407
5394,49.07566710991776
6119,49.62701324496314
5270,49.297430613621124
17959,49.69846261032979
5406,49.75195187934181
5950,49.333553421886606
18168,61.91083942748067
18029,49.336215885475724
6239,49.85216643138611
18467,62.538201678961535
17964,49.93920987728706
18656,49.41950682194817
18552,49.76168224315973
18079,49.24089969742578
18678,66.63698659136818
6039,49.77762832691213
18185,49.98670046486676
6203,49.58453462291489
5360,49.5384440697016
18909,49.08019271103995
18196,62.662567009844814
18632,49.26285986053736
18512,49.72037597908587
18034,64.30497699644086
5268,49.76214839851418
6223,49.65854922450858
18631,49.530545796087786
5373,49.3561248246755
18696,49.61576177995165
5789,49.95351185125916
18900,49.25679577170336
5681,49.44251011613585
18283,49.31429748566542
18847,60.73708276037684
5159,49.400132588650635
5551,62.43858620009408
18074,48.994375914998386
17784,49.724617552291605
5335,49.35705491180007
18903,49.42171556921865
18062,49.1956088822292
18630,49.576194563253054
5599,50.02095765170755
17999,49.273380547786246
5701,49.60934246971555
18827,49.92598283334677
17970,58.100210727213735
5419,49.04724908825781
18581,49.604535360079424
17861,67.09183873046526
5393,49.23333382552561
17806,62.27417272010162
6129,48.967961148616396
5161,63.54161379367741
17804,49.481439226064055
5780,49.47074849838389
5479,49.959137493526185
18086,49.90604944775757
6248,49.67219230473884
17798,49.784017854248
18157,48.959595694408605
18272,49.27354058685773
18022,49.42323130020833
18770,49.21188591803182
5230,49.52088493963717
5565,65.21516271274122
18539,62.183490825970004
18167,49.62329775741359
5615,49.453636951468376
18307,49.34499354988053
5397,49.72587163329251
18102,48.904087775847934
18324,49.10061431102999
18099,64.96009300675358
18015,49.309359322928145
5481,48.83459651854561
18418,49.105335488040375
17831,49.48058173736362
6115,49.46898080743177
17982,49.21317387875406
18014,49.25331343286505
18779,49.75340279114318
18820,49.97459259792692
18558,49.0127955111226
18017,48.866673981447626
17837,49.45330166742408
5976,49.08087979461295
18306,49.31294341135475
6272,49.93294929904188
18331,62.278749060416025
5561,48.937142541403944
17669,49.7423554307828
18855,49.25605344466739
5528,49.02450744961634
18321,48.68104309720499
18172,49.16756547577234
18614,49.781883045839976
17748,49.68374328844257
17800,61.93417522957741
5945,49.280025603028065
18514,48.83634749941481
5644,49.324829314148296
5982,49.60875943549608
5288,57.605331459727175
6265,48.96530180742476
5840,49.29817425035923
17851,64.5703300569334
18246,49.78228040857622
6250,49.52620514132421
5214,49.29457518749956
18777,49.27332518196948
6001,49.50326600872818
5782,49.310796591739546
5484,49.644574023880075
5760,49.246066114193866
6218,49.62767078084229
5953,48.92971193193689
18577,49.33693537812703
6264,49.533753048395646
17770,48.816817417275175
18634,48.75573531904573
5938,49.54709915266965
6214,49.3513216229704
5324,49.23725797962659
18108,49.25634219479339
18469,49.614263733995266
18672,49.52460266777657
18480,62.23074815222954
18531,48.94876753036573
6180,63.021286032135635
5454,49.31356330330142
5364,64.42648881850671
18088,58.155841601185735
17922,49.31982751368837
6286,49.091218696541915
18456,50.011637113454185
17975,48.72120822512813
18397,49.17637485374001
5242,49.279689421338745
5244,48.950028812143216
18445,65.54960898563462
18281,49.32803737336337
5636,48.806667007047366
17957,49.532107268747005
18761,49.36853902620234
17990,49.43904528580557
5123,62.267624655192144
5801,49.30661241806009
6235,49.308535540259555
6108,66.2519481917408
5659,48.88022670513855
18503,69.28823193583084
5190,49.281745888980545
18711,49.50487757899049
18670,49.2954516237251
18814,49.27301320915303
18057,61.88026466182481
18751,49.24571021850655
18786,48.74299012678837
6150,49.05956307671543
18574,49.770568039593115
18506,48.95069535230764
18828,48.779890616503295
6069,49.34030563810747
5180,49.92768241554806
6166,49.25980293811007
17791,49.33152675607359
5113,60.2931962947863
17939,49.301948112605174
6259,49.390498899189495
17928,49.236213339223696
17624,64.95758056419552
17623,62.66683204339473
18477,49.37264093834478
17734,49.69092879546953
18275,48.771395588792004
17998,48.91002126727063
17992,48.75355250737501
5655,48.83187174598215
5969,49.80056806013675
5863,49.349015137624335
18803,48.95200303033648
5418,49.642916750824774
5850,48.92512184256292
5240,49.05346516393806
5672,48.99080637834542
6094,49.22551893764358
5293,49.54201769683564
5081,49.08469842789347
5537,48.861687767342794
5663,49.27206794873125
17790,49.26205870533876
6205,63.64106128762195
6198,48.96518054145722
5566,49.25181014138553
5742,61.28080529272598
6096,66.7254961634855
6004,64.2414790254921
5092,59.834441903179574
18593,48.93415969576518
6177,49.336353273947985
5413,49.337879969428386
5917,49.27916248914969
5211,61.11601877808979
5848,49.67066898226541
17839,48.967377834329234
5553,49.34744239743786
18590,49.270783822412234
5451,69.54824459762926
6273,49.26675239073383
17641,49.285259493531576
5523,48.75318792174896
17749,59.09572666514718
6093,49.144969534958626
5440,49.321774120183136
18671,49.25332363200921
5743,62.66441050237556
17740,66.00744150472606
5153,48.73029191903074
17881,48.773093688122266
18256,64.16658306716688
18638,49.21627921837123
5396,49.08179565085529
17997,65.07374428597048
17687,49.13675579150407
18627,48.871984733595035
5277,56.666464745328
18826,65.56289344101093
5719,49.30951653167478
5600,48.68588030411688
18112,65.55870592994206
5522,49.33318117373785
18089,63.50002536326444
5090,66.70420405527956
5124,49.269803402453135
18120,61.37645811581999
5557,49.261115279649616
5796,48.737655000461906
17937,48.68547506326954
18265,49.23929292702059
18878,48.78855578626333
5773,48.91657421949911
18091,49.2772327851215
5964,58.78501817385679
18019,68.65658398204799
5133,48.94673656843134
6170,49.35605745457264
17803,49.37212090092737
5966,48.980622086486534
18124,49.04624107429154
18717,49.269015490700426
5243,49.14209767936246
17882,49.17003533604389
18533,48.898523328405986
18876,48.6922158848915
18744,49.2924099556568
5278,48.80012744353172
5239,48.778583231756876
5358,63.50791560170548
5574,50.107321410757415
5641,65.21367914989034
18186,64.08805571404626
17885,48.88486342791736
5939,48.73985267086892
5155,48.94722116177267
5412,62.68342166424811
17699,48.7220497421172
17640,63.00526362179932
18522,58.58287734098187
17905,49.28374683480052
5575,49.695146907689136
5569,62.81740656723142
5325,49.292009935484884
18703,49.33032133666079
17898,49.31885000147628
18351,49.26500933354991
18560,48.656196405834756
5372,48.928455981543756
17985,59.584889678508645
5186,48.76894293453664
5098,48.94398389766755
18063,49.20891872686127
6041,49.635871594195635
5638,48.89152564462063
18493,49.16511092295631
18216,49.31071067463567
18223,48.76486261228912
5694,48.772549726953926
5088,49.08589094369724
18621,48.97755965560505
5363,48.66092747712282
5943,69.46105541671604
5765,49.3167246982338
17870,49.22231672480496
5106,49.33686561117285
18004,60.592656210597696
17980,49.19899594244813
5385,66.5040607195714
5810,49.01767246889906
6236,49.304176012743866
18393,58.96009960355713
5721,48.70698932579401
18045,48.773958187724745
18335,48.80299613988896
18008,60.4683490446698
5468,49.27007690737557
18806,48.76385051946824
17819,49.29125572807303
5965,48.64744874287322
18230,48.645074712087975
5336,48.68915680101099
5577,49.31443432266305
18760,49.1735664922472
17860,62.600669319823346
18782,48.778877696141784
6072,65.41912896982772
17744,48.81474051651996
18519,48.789591070697256
17811,48.73519211130718
5445,48.78183398568499
5491,48.667426900009865
5992,49.23252420774944
5269,48.65528824555744
18608,48.67900796045982
5582,48.67718849212486
5961,48.72386132496251
18092,48.69415868109783
17830,48.73382643218825
17778,48.74135336744031
6036,48.81184892253482
